id,loan_amnt,term,int_rate,installment,grade,sub_grade,annual_inc,emp_length,home_ownership,verification_status,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,purpose,default
1279773,8000.0,36.0,10.74,260.93,B,B2,35000.0,2.0,MORTGAGE,Not Verified,16.21,1.0,0.0,11.0,0.0,15801.0,41.6,30.0,debt_consolidation,0
102675834,11000.0,60.0,13.49,253.06,C,C2,65000.0,8.0,MORTGAGE,Verified,22.86,0.0,0.0,16.0,0.0,12278.0,44.0,32.0,credit_card,0
113205380,7200.0,36.0,16.02,253.21,C,C5,20000.0,7.0,RENT,Source Verified,31.45,0.0,1.0,8.0,0.0,6177.0,31.8,18.0,debt_consolidation,0
60861345,20000.0,36.0,9.99,645.25,B,B3,103000.0,2.0,RENT,Not Verified,19.98,0.0,2.0,21.0,0.0,29802.0,38.5,23.0,debt_consolidation,0
59260214,12000.0,36.0,5.32,361.38,A,A1,145000.0,9.0,MORTGAGE,Not Verified,12.69,0.0,0.0,10.0,0.0,58227.0,37.0,22.0,credit_card,0
14540241,8400.0,36.0,15.61,293.71,C,C5,45000.0,10.0,RENT,Source Verified,27.79,0.0,2.0,12.0,0.0,8143.0,83.9,16.0,debt_consolidation,1
68029660,7000.0,36.0,10.64,227.98,B,B4,34500.0,7.0,RENT,Source Verified,20.87,2.0,0.0,17.0,0.0,7805.0,58.7,28.0,debt_consolidation,0
50627895,30000.0,36.0,19.99,1114.76,E,E4,65000.0,10.0,MORTGAGE,Verified,23.36,0.0,3.0,16.0,0.0,19054.0,49.9,23.0,debt_consolidation,1
94451120,10000.0,36.0,12.74,335.69,C,C1,30000.0,1.0,OWN,Source Verified,33.08,1.0,0.0,9.0,0.0,16585.0,67.4,17.0,debt_consolidation,0
34313022,28000.0,36.0,7.49,870.85,A,A4,155000.0,1.0,RENT,Source Verified,9.93,2.0,0.0,10.0,0.0,38170.0,73.3,25.0,credit_card,0
24816101,35000.0,36.0,9.17,1115.77,B,B1,185000.0,5.0,MORTGAGE,Verified,7.39,1.0,0.0,10.0,0.0,26551.0,43.9,18.0,credit_card,0
4787344,24000.0,60.0,22.47,669.29,E,E5,70000.0,3.0,RENT,Verified,22.2,0.0,1.0,11.0,0.0,16162.0,72.5,19.0,debt_consolidation,0
50497500,16000.0,60.0,22.99,450.96,F,F2,79791.0,10.0,MORTGAGE,Source Verified,25.85,1.0,0.0,9.0,0.0,16393.0,94.2,26.0,debt_consolidation,0
15630744,4000.0,36.0,12.49,133.8,B,B4,63000.0,10.0,OWN,Not Verified,11.31,0.0,1.0,5.0,0.0,18396.0,63.4,15.0,home_improvement,0
39570826,25000.0,36.0,6.03,760.89,A,A1,149000.0,5.0,MORTGAGE,Source Verified,20.89,0.0,0.0,21.0,0.0,25399.0,24.4,45.0,home_improvement,0
16512743,7000.0,36.0,10.99,229.14,B,B3,58000.0,9.0,MORTGAGE,Not Verified,28.22,0.0,0.0,17.0,0.0,15302.0,53.5,30.0,credit_card,0
96686774,10000.0,60.0,19.99,264.89,D,D4,60000.0,1.0,MORTGAGE,Source Verified,16.38,0.0,0.0,5.0,0.0,14811.0,90.0,12.0,debt_consolidation,1
5619314,8325.0,36.0,6.03,253.38,A,A1,65000.0,5.0,MORTGAGE,Verified,27.93,0.0,0.0,9.0,0.0,8157.0,24.1,28.0,debt_consolidation,0
67387342,5500.0,36.0,9.17,175.34,B,B2,46500.0,0.0,RENT,Source Verified,16.9,0.0,0.0,5.0,1.0,11230.0,81.4,10.0,credit_card,0
132745916,12000.0,36.0,15.04,416.22,C,C4,100000.0,3.0,RENT,Source Verified,16.55,0.0,2.0,9.0,0.0,3469.0,39.9,12.0,debt_consolidation,1
85524304,20000.0,36.0,13.49,678.61,C,C2,153000.0,0.0,RENT,Verified,10.3,0.0,2.0,24.0,0.0,25146.0,23.2,34.0,moving,0
44493673,5000.0,36.0,8.18,157.1,B,B1,135000.0,0.0,RENT,Source Verified,13.97,0.0,0.0,5.0,0.0,33093.0,98.5,8.0,medical,0
94460245,26000.0,60.0,18.99,674.32,D,D3,65000.0,8.0,MORTGAGE,Verified,17.84,4.0,0.0,18.0,0.0,12636.0,62.9,37.0,credit_card,1
19987069,7500.0,36.0,13.98,256.26,C,C3,70000.0,10.0,MORTGAGE,Not Verified,31.65,2.0,2.0,19.0,0.0,21060.0,57.5,33.0,home_improvement,0
43906156,10000.0,36.0,8.18,314.2,B,B1,231000.0,10.0,OWN,Source Verified,6.16,0.0,0.0,12.0,0.0,33535.0,60.5,16.0,debt_consolidation,0
71065237,8000.0,36.0,9.16,255.0,B,B2,42000.0,10.0,RENT,Source Verified,11.8,0.0,0.0,9.0,0.0,7330.0,48.2,22.0,credit_card,0
28733221,11125.0,36.0,16.29,392.72,D,D2,72000.0,1.0,MORTGAGE,Source Verified,15.07,0.0,0.0,9.0,1.0,4892.0,30.6,16.0,debt_consolidation,0
85841504,30125.0,36.0,12.79,1011.99,C,C1,68500.0,8.0,OWN,Source Verified,16.61,0.0,1.0,7.0,0.0,18741.0,47.8,20.0,debt_consolidation,0
6305744,8800.0,36.0,18.85,321.91,D,D3,40000.0,0.0,RENT,Not Verified,26.88,0.0,1.0,18.0,0.0,12468.0,59.7,34.0,debt_consolidation,0
56643207,13800.0,36.0,16.55,488.93,D,D2,78500.0,10.0,MORTGAGE,Source Verified,9.58,0.0,1.0,10.0,1.0,10855.0,67.0,19.0,debt_consolidation,0
1516331,12000.0,36.0,15.8,420.71,C,C3,46000.0,1.0,RENT,Source Verified,7.8,1.0,3.0,9.0,0.0,2448.0,58.3,23.0,debt_consolidation,0
68844400,10000.0,36.0,8.49,315.63,B,B1,67000.0,2.0,MORTGAGE,Source Verified,15.92,1.0,0.0,13.0,1.0,13258.0,45.7,23.0,credit_card,0
92339672,15000.0,36.0,11.49,494.57,B,B5,70000.0,5.0,RENT,Not Verified,15.94,0.0,1.0,13.0,0.0,18835.0,78.0,15.0,credit_card,1
124130032,5000.0,36.0,9.93,161.18,B,B2,57000.0,2.0,MORTGAGE,Source Verified,15.62,0.0,0.0,8.0,0.0,3562.0,56.5,42.0,medical,0
9068238,12000.0,36.0,9.67,385.35,B,B1,45000.0,5.0,RENT,Not Verified,21.39,0.0,0.0,10.0,0.0,17389.0,46.1,29.0,debt_consolidation,0
22332259,5000.0,36.0,24.08,196.38,F,F2,59000.0,10.0,MORTGAGE,Source Verified,26.45,2.0,0.0,14.0,0.0,34341.0,86.7,26.0,medical,0
12345858,6600.0,36.0,9.67,211.95,B,B1,111400.0,10.0,MORTGAGE,Not Verified,24.89,0.0,1.0,17.0,0.0,18239.0,70.1,50.0,home_improvement,0
116959873,14000.0,60.0,30.89,460.64,G,G3,55000.0,0.0,RENT,Source Verified,11.63,0.0,1.0,17.0,0.0,5644.0,39.2,20.0,debt_consolidation,0
63337706,15000.0,60.0,17.57,377.41,D,D4,45760.0,1.0,MORTGAGE,Source Verified,24.0,0.0,0.0,7.0,0.0,7517.0,80.8,11.0,debt_consolidation,0
75720081,8000.0,36.0,11.47,263.7,B,B5,30000.0,1.0,RENT,Source Verified,15.51,0.0,0.0,13.0,0.0,11275.0,86.7,31.0,debt_consolidation,1
1107791,11000.0,36.0,10.65,358.31,B,B2,68000.0,4.0,RENT,Source Verified,12.35,0.0,2.0,10.0,0.0,10160.0,60.9,41.0,debt_consolidation,0
66291103,25000.0,36.0,5.32,752.87,A,A1,140000.0,0.0,MORTGAGE,Not Verified,15.76,0.0,0.0,15.0,0.0,137382.0,17.6,32.0,debt_consolidation,0
12775450,30000.0,60.0,11.99,667.19,B,B3,185000.0,10.0,MORTGAGE,Source Verified,9.99,0.0,0.0,25.0,0.0,8687.0,17.1,52.0,debt_consolidation,1
69679576,6000.0,36.0,8.49,189.38,B,B1,75000.0,0.0,MORTGAGE,Not Verified,37.28,0.0,1.0,33.0,0.0,41645.0,63.3,74.0,home_improvement,0
77151773,18000.0,36.0,14.46,619.23,C,C4,61000.0,3.0,MORTGAGE,Verified,35.73,1.0,0.0,22.0,0.0,21167.0,51.1,58.0,debt_consolidation,0
38162496,11700.0,36.0,21.99,446.77,E,E5,40000.0,8.0,OWN,Verified,24.96,2.0,0.0,7.0,1.0,11516.0,51.6,12.0,small_business,0
17763691,26000.0,60.0,17.57,654.17,D,D4,150000.0,10.0,MORTGAGE,Source Verified,17.63,2.0,0.0,13.0,1.0,34192.0,84.0,32.0,debt_consolidation,0
46645442,20000.0,36.0,13.33,677.07,C,C3,149900.0,9.0,MORTGAGE,Source Verified,13.67,0.0,1.0,12.0,1.0,23554.0,55.3,37.0,debt_consolidation,0
36168379,4800.0,36.0,18.54,174.84,E,E1,100000.0,0.0,MORTGAGE,Source Verified,6.37,0.0,0.0,5.0,0.0,9816.0,95.3,6.0,home_improvement,0
32939845,5000.0,36.0,10.99,163.67,B,B3,49000.0,10.0,OWN,Not Verified,7.25,0.0,1.0,12.0,0.0,4566.0,21.3,22.0,debt_consolidation,0
459471,10000.0,36.0,8.94,317.72,A,A5,98000.0,3.0,MORTGAGE,Not Verified,15.86,0.0,1.0,10.0,0.0,32508.0,40.8,42.0,debt_consolidation,0
108203154,9400.0,36.0,7.35,291.76,A,A4,60000.0,10.0,MORTGAGE,Source Verified,6.2,0.0,0.0,4.0,0.0,14887.0,58.4,11.0,other,0
8896335,14000.0,36.0,7.62,436.26,A,A3,80000.0,10.0,OWN,Source Verified,22.23,0.0,0.0,16.0,0.0,20528.0,37.4,46.0,credit_card,0
19486067,10800.0,60.0,14.49,254.05,C,C4,45498.0,2.0,MORTGAGE,Source Verified,15.25,0.0,2.0,11.0,0.0,9820.0,35.6,24.0,credit_card,0
61353086,31000.0,60.0,12.69,700.44,C,C2,90000.0,10.0,MORTGAGE,Source Verified,16.8,0.0,0.0,6.0,0.0,40113.0,83.2,21.0,credit_card,0
1103908,12000.0,36.0,6.62,368.45,A,A2,84000.0,0.0,MORTGAGE,Source Verified,22.66,0.0,0.0,8.0,0.0,5355.0,70.5,25.0,major_purchase,0
106886143,6000.0,36.0,12.74,201.42,C,C1,40000.0,1.0,RENT,Source Verified,23.01,0.0,2.0,16.0,0.0,4016.0,15.4,29.0,car,0
34633085,4575.0,36.0,16.49,161.96,D,D3,40000.0,7.0,OWN,Not Verified,22.86,0.0,0.0,11.0,2.0,2953.0,43.0,27.0,other,0
7669313,5500.0,36.0,18.55,200.36,D,D2,30000.0,6.0,RENT,Source Verified,9.44,0.0,1.0,8.0,0.0,7653.0,48.1,13.0,debt_consolidation,0
5775416,25000.0,36.0,7.62,779.04,A,A3,230000.0,10.0,MORTGAGE,Verified,11.63,0.0,0.0,9.0,0.0,27978.0,65.2,29.0,debt_consolidation,0
62580223,16000.0,36.0,10.99,523.75,B,B4,76838.0,3.0,MORTGAGE,Source Verified,24.41,0.0,0.0,15.0,0.0,34075.0,63.7,23.0,credit_card,0
55181093,21600.0,36.0,7.89,675.77,A,A5,197000.0,3.0,MORTGAGE,Source Verified,19.08,0.0,1.0,25.0,0.0,33984.0,59.3,37.0,debt_consolidation,0
76364709,2000.0,36.0,11.47,65.93,B,B5,54000.0,10.0,OWN,Source Verified,7.98,3.0,0.0,5.0,0.0,7343.0,86.4,12.0,credit_card,0
73568312,8500.0,36.0,6.97,262.34,A,A3,115000.0,7.0,RENT,Not Verified,5.04,0.0,0.0,11.0,0.0,12003.0,67.1,16.0,debt_consolidation,0
22242911,1200.0,36.0,18.99,43.99,E,E1,51000.0,10.0,MORTGAGE,Not Verified,12.0,0.0,1.0,7.0,1.0,5619.0,98.6,9.0,debt_consolidation,0
3628572,30000.0,36.0,14.33,1030.15,C,C1,153000.0,1.0,MORTGAGE,Source Verified,14.61,0.0,0.0,9.0,0.0,31199.0,85.2,33.0,debt_consolidation,1
13847627,15450.0,36.0,6.03,470.23,A,A1,75000.0,2.0,OWN,Source Verified,8.58,0.0,1.0,6.0,0.0,8314.0,19.3,22.0,major_purchase,0
44143591,25000.0,60.0,9.17,521.03,B,B2,270000.0,10.0,MORTGAGE,Verified,11.68,0.0,0.0,20.0,0.0,280073.0,22.3,58.0,debt_consolidation,0
61088138,15000.0,36.0,12.69,503.18,C,C2,96000.0,6.0,MORTGAGE,Not Verified,17.93,3.0,0.0,11.0,0.0,14552.0,55.3,19.0,debt_consolidation,0
43288181,8000.0,36.0,9.17,255.04,B,B2,52000.0,0.0,MORTGAGE,Not Verified,27.95,0.0,1.0,25.0,0.0,9500.0,27.5,60.0,debt_consolidation,1
60823233,6000.0,36.0,7.26,185.98,A,A4,32000.0,10.0,MORTGAGE,Source Verified,23.86,1.0,0.0,17.0,0.0,8814.0,29.9,23.0,home_improvement,0
11744728,26000.0,36.0,8.9,825.59,A,A5,90000.0,4.0,RENT,Verified,16.03,5.0,1.0,21.0,0.0,2664.0,16.8,37.0,debt_consolidation,0
74693337,17000.0,60.0,9.75,359.12,B,B3,119000.0,10.0,MORTGAGE,Verified,29.51,1.0,0.0,11.0,0.0,8929.0,48.0,23.0,debt_consolidation,0
61672299,15075.0,36.0,17.86,543.94,D,D5,52000.0,2.0,MORTGAGE,Verified,29.59,0.0,1.0,8.0,0.0,10371.0,84.3,14.0,debt_consolidation,1
7955259,6500.0,36.0,9.99,209.71,B,B1,82000.0,10.0,MORTGAGE,Not Verified,17.36,2.0,1.0,21.0,0.0,15892.0,42.6,32.0,credit_card,0
12326252,6000.0,36.0,12.99,202.14,B,B5,39000.0,7.0,OWN,Not Verified,11.54,0.0,1.0,8.0,0.0,5407.0,50.5,17.0,credit_card,0
40806763,20000.0,60.0,14.65,472.14,C,C5,50000.0,2.0,RENT,Source Verified,33.44,0.0,1.0,17.0,0.0,20094.0,40.4,25.0,debt_consolidation,0
802123,28000.0,60.0,16.89,430.17,D,D4,48000.0,2.0,MORTGAGE,Verified,15.72,0.0,1.0,7.0,0.0,3265.0,25.5,12.0,home_improvement,0
12936183,7000.0,36.0,8.9,222.28,A,A5,60000.0,6.0,RENT,Not Verified,15.44,0.0,0.0,11.0,0.0,6925.0,67.2,14.0,credit_card,0
14298425,12600.0,60.0,15.61,303.81,C,C5,28000.0,10.0,MORTGAGE,Source Verified,16.62,0.0,0.0,13.0,0.0,13972.0,38.4,30.0,debt_consolidation,1
7656509,15600.0,36.0,11.99,518.07,B,B3,54000.0,10.0,MORTGAGE,Verified,26.87,1.0,0.0,13.0,0.0,9599.0,31.3,22.0,debt_consolidation,0
72726087,26000.0,60.0,9.75,549.24,B,B3,60000.0,10.0,MORTGAGE,Not Verified,31.21,3.0,0.0,28.0,0.0,2868.0,3.6,44.0,debt_consolidation,0
55512403,16000.0,36.0,10.99,523.75,B,B4,50000.0,0.0,RENT,Not Verified,28.25,0.0,1.0,26.0,0.0,27238.0,42.4,47.0,credit_card,1
74535672,8000.0,36.0,10.75,260.97,B,B4,80000.0,5.0,MORTGAGE,Not Verified,36.09,0.0,0.0,26.0,0.0,23805.0,50.5,55.0,credit_card,0
35338630,20000.0,60.0,10.49,429.78,B,B3,88000.0,4.0,MORTGAGE,Verified,1.05,0.0,0.0,5.0,1.0,1923.0,28.7,19.0,home_improvement,0
68773442,17800.0,36.0,6.49,545.48,A,A2,40000.0,0.0,MORTGAGE,Verified,12.8,0.0,0.0,8.0,0.0,17375.0,36.0,21.0,credit_card,0
85580747,14000.0,36.0,10.99,458.28,B,B4,45000.0,10.0,MORTGAGE,Source Verified,11.33,0.0,1.0,13.0,0.0,20695.0,31.6,24.0,credit_card,1
97395780,12000.0,36.0,12.74,402.83,C,C1,90000.0,10.0,MORTGAGE,Source Verified,12.9,0.0,1.0,12.0,0.0,17353.0,45.5,32.0,debt_consolidation,0
57185535,35000.0,36.0,8.18,1099.69,B,B1,150000.0,0.0,RENT,Source Verified,19.98,0.0,0.0,11.0,0.0,40311.0,84.7,22.0,credit_card,0
42494412,25000.0,36.0,18.84,914.38,E,E2,52000.0,5.0,RENT,Verified,28.41,0.0,1.0,11.0,1.0,9940.0,69.5,34.0,small_business,0
129342753,10000.0,36.0,7.34,310.33,A,A4,95000.0,10.0,MORTGAGE,Not Verified,6.28,0.0,0.0,3.0,0.0,1510.0,9.7,16.0,medical,0
73251495,3000.0,36.0,9.16,95.63,B,B2,62400.0,3.0,OWN,Verified,21.0,0.0,1.0,16.0,1.0,16870.0,63.2,38.0,debt_consolidation,0
59239402,24775.0,60.0,16.99,615.59,D,D3,59000.0,10.0,MORTGAGE,Source Verified,14.93,1.0,0.0,6.0,0.0,14416.0,93.6,12.0,debt_consolidation,0
99967409,10000.0,36.0,11.49,329.72,B,B5,48000.0,10.0,MORTGAGE,Source Verified,22.18,0.0,0.0,7.0,0.0,2945.0,39.8,12.0,credit_card,1
50596863,31200.0,36.0,14.65,1076.22,C,C5,120000.0,7.0,MORTGAGE,Source Verified,34.8,0.0,2.0,19.0,0.0,42078.0,81.5,44.0,credit_card,0
125122562,7500.0,36.0,17.09,267.74,D,D1,47000.0,0.0,RENT,Source Verified,17.52,1.0,1.0,13.0,0.0,8444.0,53.4,22.0,debt_consolidation,0
76091382,10000.0,60.0,20.75,269.13,E,E2,142000.0,3.0,MORTGAGE,Not Verified,27.9,0.0,0.0,14.0,1.0,17555.0,48.9,26.0,home_improvement,0
67257224,4500.0,36.0,6.24,137.39,A,A2,60000.0,9.0,RENT,Not Verified,10.86,0.0,0.0,5.0,0.0,4217.0,17.1,14.0,credit_card,0
66433042,10000.0,36.0,6.24,305.31,A,A2,80000.0,10.0,MORTGAGE,Verified,7.53,0.0,0.0,6.0,0.0,11604.0,23.0,34.0,debt_consolidation,0
137862175,20000.0,60.0,19.92,528.99,D,D3,220000.0,1.0,MORTGAGE,Verified,14.78,0.0,0.0,9.0,1.0,26266.0,89.3,15.0,debt_consolidation,1
120231684,5000.0,36.0,19.03,183.36,D,D3,49000.0,0.0,RENT,Source Verified,27.82,0.0,0.0,6.0,0.0,983.0,57.8,15.0,debt_consolidation,0
68995283,27300.0,60.0,18.49,700.54,D,D5,65000.0,2.0,RENT,Source Verified,30.52,0.0,1.0,10.0,0.0,18685.0,59.7,39.0,credit_card,0
130079079,3700.0,36.0,13.58,125.71,C,C2,60000.0,2.0,OWN,Source Verified,4.7,0.0,0.0,2.0,0.0,4592.0,72.9,2.0,other,0
65877175,24000.0,36.0,7.26,743.91,A,A4,125000.0,5.0,MORTGAGE,Verified,14.13,0.0,0.0,25.0,0.0,12581.0,32.9,85.0,debt_consolidation,0
91373427,15000.0,60.0,13.99,348.95,C,C3,190000.0,10.0,RENT,Not Verified,25.51,0.0,2.0,16.0,0.0,64631.0,75.6,24.0,debt_consolidation,1
7306854,7600.0,36.0,8.6,240.27,A,A4,41600.0,6.0,RENT,Not Verified,16.13,0.0,0.0,6.0,0.0,7582.0,38.1,13.0,debt_consolidation,0
70743212,20000.0,60.0,11.99,444.79,C,C1,72000.0,0.0,RENT,Not Verified,10.61,0.0,0.0,10.0,0.0,30165.0,38.8,19.0,debt_consolidation,0
90057274,8000.0,36.0,17.99,289.18,D,D2,60000.0,8.0,MORTGAGE,Source Verified,24.59,0.0,2.0,13.0,0.0,7523.0,57.4,24.0,debt_consolidation,1
21871343,4000.0,36.0,14.49,137.67,C,C4,27040.0,0.0,RENT,Source Verified,26.41,0.0,0.0,5.0,0.0,2669.0,26.7,15.0,other,0
83985091,12000.0,36.0,14.49,413.0,C,C4,179000.0,10.0,MORTGAGE,Verified,8.24,0.0,2.0,10.0,2.0,7419.0,53.4,17.0,debt_consolidation,0
57205884,29700.0,60.0,24.99,871.57,F,F4,75000.0,10.0,RENT,Source Verified,28.6,0.0,1.0,18.0,0.0,34609.0,78.1,34.0,credit_card,1
39460523,24375.0,60.0,12.99,554.49,C,C2,98182.0,1.0,MORTGAGE,Verified,31.48,1.0,0.0,14.0,0.0,41687.0,81.9,39.0,debt_consolidation,0
15550346,14400.0,60.0,15.31,344.93,C,C4,80000.0,8.0,OWN,Source Verified,11.88,0.0,1.0,7.0,1.0,5037.0,59.3,25.0,debt_consolidation,1
71876493,24000.0,36.0,11.47,791.09,B,B5,77000.0,6.0,RENT,Verified,19.56,0.0,1.0,15.0,0.0,18342.0,66.0,31.0,debt_consolidation,0
993535,12000.0,36.0,7.51,373.33,A,A3,90000.0,3.0,MORTGAGE,Not Verified,1.81,0.0,0.0,4.0,0.0,8258.0,24.7,6.0,debt_consolidation,0
54928742,8000.0,36.0,9.99,258.1,B,B3,41000.0,7.0,RENT,Not Verified,25.76,0.0,0.0,10.0,0.0,8996.0,66.6,30.0,debt_consolidation,0
29634475,20000.0,36.0,7.69,623.88,A,A4,150000.0,1.0,MORTGAGE,Source Verified,13.42,0.0,0.0,9.0,0.0,42668.0,66.2,21.0,credit_card,0
8634600,22000.0,36.0,10.99,720.15,B,B2,70000.0,10.0,MORTGAGE,Source Verified,14.06,1.0,0.0,9.0,0.0,14198.0,30.9,22.0,debt_consolidation,0
60980909,18000.0,36.0,5.32,542.07,A,A1,50000.0,8.0,MORTGAGE,Not Verified,22.9,1.0,1.0,19.0,0.0,3209.0,4.4,32.0,debt_consolidation,0
61383394,12000.0,36.0,9.17,382.55,B,B2,65000.0,3.0,RENT,Not Verified,25.26,1.0,0.0,13.0,1.0,14645.0,44.0,21.0,credit_card,0
1282552,25000.0,60.0,19.99,662.21,E,E1,64837.0,6.0,RENT,Verified,20.62,2.0,1.0,11.0,0.0,20367.0,80.8,21.0,debt_consolidation,1
1236414,20000.0,60.0,18.55,513.88,D,D4,66500.0,6.0,RENT,Verified,24.59,1.0,2.0,13.0,0.0,9210.0,66.9,38.0,debt_consolidation,0
18845216,4400.0,36.0,15.61,153.85,D,D1,48000.0,5.0,MORTGAGE,Not Verified,13.95,0.0,1.0,9.0,0.0,20606.0,55.1,15.0,debt_consolidation,0
73713645,24000.0,36.0,10.75,782.9,B,B4,72000.0,5.0,MORTGAGE,Verified,10.48,0.0,0.0,7.0,0.0,21914.0,91.0,17.0,debt_consolidation,0
48070338,12000.0,36.0,9.99,387.15,B,B3,78000.0,0.0,OWN,Source Verified,15.94,0.0,0.0,13.0,1.0,14072.0,73.7,38.0,debt_consolidation,0
43246356,30000.0,60.0,17.86,759.52,D,D5,73000.0,10.0,RENT,Verified,18.51,0.0,1.0,5.0,0.0,18281.0,86.6,14.0,credit_card,1
92269289,2200.0,36.0,13.49,74.65,C,C2,49000.0,4.0,MORTGAGE,Source Verified,10.34,0.0,3.0,9.0,0.0,2.0,0.0,16.0,other,1
66025148,14000.0,36.0,14.48,481.76,C,C5,42000.0,2.0,OWN,Verified,34.47,0.0,4.0,38.0,0.0,22251.0,35.5,70.0,debt_consolidation,0
1159084,16000.0,36.0,18.25,580.45,D,D3,144000.0,10.0,OWN,Source Verified,8.65,0.0,3.0,14.0,0.0,39698.0,76.2,35.0,small_business,0
88966651,18000.0,36.0,11.49,593.49,B,B5,90000.0,9.0,MORTGAGE,Verified,32.92,0.0,3.0,15.0,1.0,10437.0,65.6,36.0,debt_consolidation,0
94080052,1500.0,36.0,13.99,51.26,C,C3,53500.0,2.0,MORTGAGE,Source Verified,21.58,1.0,0.0,9.0,0.0,8284.0,51.8,16.0,home_improvement,0
1444736,14000.0,36.0,13.11,472.46,B,B4,103033.44,10.0,MORTGAGE,Verified,32.51,0.0,0.0,14.0,0.0,21391.0,81.6,32.0,debt_consolidation,0
90866518,3800.0,36.0,19.99,141.21,D,D4,38000.0,3.0,MORTGAGE,Source Verified,11.05,0.0,0.0,16.0,0.0,7518.0,51.1,32.0,debt_consolidation,0
22383782,16000.0,36.0,7.12,494.92,A,A3,200000.0,7.0,RENT,Source Verified,14.85,0.0,0.0,15.0,0.0,34835.0,60.6,30.0,debt_consolidation,1
9076672,11000.0,60.0,15.61,265.23,C,C3,50000.0,9.0,RENT,Verified,20.96,0.0,2.0,7.0,0.0,7597.0,48.8,11.0,debt_consolidation,0
6245141,24000.0,60.0,15.88,582.11,C,C4,80000.0,6.0,OWN,Source Verified,20.6,0.0,1.0,14.0,0.0,28639.0,61.9,17.0,debt_consolidation,0
91284437,32000.0,60.0,22.39,890.92,E,E1,45000.0,10.0,MORTGAGE,Verified,38.29,3.0,0.0,17.0,0.0,19845.0,53.9,28.0,debt_consolidation,1
48636236,5950.0,36.0,15.61,208.05,D,D1,37000.0,3.0,RENT,Verified,30.13,0.0,1.0,15.0,1.0,5692.0,39.0,48.0,debt_consolidation,1
68793080,28000.0,36.0,7.91,876.26,A,A5,125000.0,2.0,MORTGAGE,Not Verified,5.59,0.0,0.0,8.0,1.0,24390.0,44.8,12.0,debt_consolidation,0
10435023,6000.0,36.0,6.03,182.62,A,A1,50000.0,10.0,MORTGAGE,Not Verified,19.08,0.0,1.0,8.0,0.0,1084.0,4.0,30.0,major_purchase,0
15009229,14825.0,60.0,17.57,373.0,D,D2,75000.0,10.0,RENT,Source Verified,1.76,0.0,0.0,7.0,0.0,4915.0,49.1,13.0,debt_consolidation,1
49943254,11200.0,36.0,11.53,369.5,B,B5,52000.0,6.0,MORTGAGE,Not Verified,28.32,3.0,0.0,9.0,0.0,6665.0,73.2,35.0,debt_consolidation,0
56582364,20000.0,60.0,16.99,496.95,D,D3,130000.0,2.0,MORTGAGE,Verified,17.72,2.0,2.0,9.0,0.0,5274.0,94.7,20.0,debt_consolidation,1
118608174,7500.0,36.0,10.91,245.23,B,B4,45000.0,9.0,RENT,Source Verified,9.04,0.0,2.0,11.0,1.0,9080.0,49.3,42.0,debt_consolidation,0
29844902,20000.0,36.0,7.12,618.64,A,A3,95000.0,10.0,RENT,Verified,23.95,0.0,0.0,7.0,0.0,21978.0,93.5,28.0,debt_consolidation,0
39349826,13000.0,36.0,8.67,411.41,B,B1,66850.0,10.0,RENT,Verified,19.17,0.0,0.0,10.0,0.0,17708.0,69.7,48.0,debt_consolidation,0
38742328,12850.0,36.0,16.49,454.89,D,D3,67000.0,10.0,MORTGAGE,Not Verified,18.34,0.0,0.0,12.0,0.0,64821.0,63.0,25.0,debt_consolidation,1
14638452,2000.0,36.0,17.57,71.88,D,D2,72000.0,5.0,MORTGAGE,Not Verified,19.17,1.0,1.0,20.0,0.0,24104.0,52.6,36.0,credit_card,0
66150564,8000.0,36.0,6.24,244.25,A,A2,45000.0,10.0,MORTGAGE,Verified,6.21,3.0,0.0,5.0,0.0,2039.0,31.7,16.0,credit_card,0
132098601,10000.0,60.0,17.47,251.06,D,D1,28000.0,10.0,RENT,Verified,17.1,0.0,1.0,5.0,0.0,2482.0,32.7,10.0,other,0
7380432,11300.0,36.0,9.99,364.57,B,B1,43500.0,0.0,RENT,Verified,24.83,0.0,0.0,13.0,0.0,17085.0,47.9,22.0,debt_consolidation,0
88820375,6400.0,36.0,9.49,204.99,B,B2,42000.0,10.0,RENT,Verified,19.89,0.0,0.0,16.0,0.0,9365.0,59.3,21.0,debt_consolidation,1
84656154,5500.0,36.0,11.49,181.35,B,B5,30000.0,4.0,MORTGAGE,Not Verified,26.56,1.0,0.0,16.0,0.0,7224.0,59.2,39.0,debt_consolidation,0
60346653,33600.0,36.0,12.29,1120.67,C,C1,70000.0,6.0,MORTGAGE,Source Verified,18.96,1.0,0.0,10.0,0.0,22107.0,77.1,25.0,debt_consolidation,0
55534768,8400.0,36.0,17.57,301.88,D,D4,24720.0,2.0,RENT,Source Verified,30.33,0.0,1.0,11.0,0.0,12789.0,59.8,11.0,debt_consolidation,0
46567471,4800.0,36.0,14.65,165.58,C,C5,180000.0,9.0,MORTGAGE,Not Verified,19.91,0.0,1.0,17.0,0.0,15517.0,54.3,41.0,debt_consolidation,0
24886290,15000.0,36.0,14.49,516.25,C,C4,50000.0,10.0,MORTGAGE,Source Verified,26.34,3.0,1.0,14.0,0.0,20624.0,84.7,33.0,credit_card,1
